index,img,target,0,1,2,3,4,5,6,7
8338,Normal-3483.png,0,-1.077248096,8.954827309,0.306988984,0.955608785,4.837525368,54896.5,0,-0.410544604
8339,Normal-1074.png,0,-0.949318588,8.410121918,0.345473081,0.945469022,4.804800034,57416.5,0,-0.395210743
8340,Normal-40.png,0,-1.219514608,9.901512146,0.368498296,0.95963639,4.810232639,57021.5,0,-0.3820104
8341,Normal-2494.png,0,-1.165493608,9.677990913,0.387770206,0.95952493,4.795455933,58083.5,0,-0.390237451
8342,Normal-4684.png,0,-1.142259955,9.163310051,0.276765794,0.954563677,4.855246544,53487.5,0,-0.462351441
8343,Normal-8503.png,0,-1.047719717,8.632034302,0.263473272,0.945610702,4.857917309,53272,0,-0.435387164
8344,Normal-2447.png,0,-1.032044888,9.070411682,0.41660732,0.963531911,4.768830299,59951.5,0,-0.339654595
8345,Normal-4587.png,0,-1.038113117,8.987324715,0.376727164,0.963095725,4.795727253,58085.5,0,-0.375118673
8346,Normal-6494.png,0,-1.096601248,9.473929405,0.436037779,0.969077051,4.760445118,60510,0,-0.331934899
8347,Normal-219.png,0,-0.855312228,7.701746941,0.269108832,0.943661153,4.845277786,54300.5,0,-0.442926645
8348,Normal-1315.png,0,-0.956304491,8.342986107,0.309652925,0.946271658,4.828389168,55640,0,-0.435750842
8349,Normal-2137.png,0,-1.155786037,9.441736221,0.328847975,0.958628058,4.829811573,55522,0,-0.353994668
8350,Normal-954.png,0,-0.977235556,8.43086338,0.300115556,0.953822434,4.836988449,54959.5,0,-0.415578157
8351,Normal-4397.png,0,-1.153333068,9.550599098,0.363147169,0.965552807,4.810642242,56986,0,-0.38365972
8352,Normal-769.png,0,-0.906450868,8.267277718,0.367751926,0.955428421,4.789348125,58542,0,-0.383906096
8353,Normal-3011.png,0,-1.25820303,9.682959557,0.272613227,0.943851054,4.858495235,53206.5,0,-0.436465353
8354,Normal-105.png,0,-0.906245828,7.43612051,0.156618133,0.912057757,4.90119648,49476.5,0.30103001,-0.616650581
8355,Normal-801.png,0,-0.947639823,8.520787239,0.382632911,0.962620556,4.782200336,59036.5,0.30103001,-0.366458148
8356,Normal-4095.png,0,-1.060667396,9.050244331,0.362293333,0.951874197,4.804732323,57390,0,-0.409929216
8357,Normal-7157.png,0,-1.164538383,9.71437645,0.398952186,0.963131547,4.788691521,58544.5,0,-0.354349017
8358,Normal-3865.png,0,-1.10924077,9.248372078,0.34422037,0.957357049,4.818502903,56393.5,0,-0.389183521
8359,Normal-1774.png,0,-1.068219781,8.890045166,0.304569542,0.953692615,4.83823204,54844.5,0,-0.373663217
8360,Normal-1829.png,0,-1.0706352,9.302062988,0.426181108,0.962453306,4.764923096,60215,0,-0.390960336
8361,Normal-8807.png,0,-1.029859066,8.606653214,0.28043732,0.945644855,4.848114967,54062.5,0,-0.449217767
8362,Normal-9168.png,0,-1.157377243,9.379585266,0.315476388,0.96161139,4.835525513,55063.5,0,-0.392280638
8363,Normal-5622.png,0,-1.134388685,9.605846405,0.416954756,0.958780408,4.775290012,59483.5,0.30103001,-0.416551918
8364,Normal-2478.png,0,-1.134433627,9.474574089,0.376824379,0.956430972,4.799264908,57795.5,0.30103001,-0.465822548
8365,Normal-2789.png,0,-1.27897346,10.52911949,0.472109467,0.966903687,4.745059013,61518.5,0,-0.388707966
8366,Normal-9325.png,0,-1.04294312,8.739542007,0.296983778,0.939361393,4.841084003,54645,0,-0.478138953
8367,Normal-3857.png,0,-1.077908158,9.367212296,0.432161629,0.964458287,4.763629913,60307,0,-0.34705919
8368,Normal-2364.png,0,-1.08885169,8.938099861,0.288227081,0.946239114,4.84726429,54143.5,0,-0.427803218
8369,Normal-9053.png,0,-1.162464142,9.787324905,0.425221354,0.96386385,4.772703171,59676,0,-0.381714135
8370,Normal-2777.png,0,-0.843986869,5.674940109,0.028189415,0.779506922,4.944719315,45203.5,1.518513918,-0.719777405
8371,Normal-9640.png,0,-1.132431626,9.446018219,0.371068478,0.957158685,4.802705288,57543,0.30103001,-0.400683224
8372,Normal-9130.png,0,-1.127991676,9.379710197,0.354925811,0.960623443,4.81325388,56793.5,0,-0.399118453
8373,Normal-7582.png,0,-1.054177642,9.010674477,0.361839086,0.955265105,4.803982735,57468.5,0,-0.418218791
8374,Normal-4855.png,0,-1.090262055,9.071911812,0.323310524,0.952104449,4.828937054,55594.5,0,-0.424578428
8375,Normal-2394.png,0,-1.061585546,8.914456367,0.315833628,0.953412533,4.832093716,55361,0,-0.427341372
8376,Normal-9345.png,0,-1.129992008,9.664775848,0.441334188,0.965168238,4.759486675,60591,0,-0.356449425
8377,Normal-4839.png,0,-0.983816624,8.700885773,0.381248087,0.949658275,4.785329819,58806.5,0,-0.414609611
8378,Normal-1910.png,0,-1.024304986,8.754555702,0.326821357,0.953351617,4.824021816,55980,0,-0.412698865
8379,Normal-4134.png,0,-1.093765378,9.107034683,0.325754851,0.952518463,4.828273296,55635.5,0,-0.443520784
8380,Normal-6109.png,0,-1.093382955,9.312349319,0.392696112,0.957377553,4.786843777,58695,0,-0.391169488
8381,Normal-8742.png,0,-1.202173829,10.00262737,0.427911252,0.960687995,4.773413181,59645.5,0,-0.396802008
8382,Normal-6388.png,0,-1.143608212,9.555377007,0.38697657,0.958469033,4.793035507,58255,0.30103001,-0.402150035
8383,Normal-6804.png,0,-1.108515024,9.388955116,0.388621539,0.962913156,4.792461872,58311,0,-0.356808841
8384,Normal-8370.png,0,-1.049875379,8.670125008,0.270856351,0.945711255,4.854269505,53568.5,0,-0.48594901
8385,Normal-379.png,0,-0.920480907,8.283336639,0.348780781,0.956156909,4.802889824,57563.5,0,-0.376311481
8386,Normal-10074.png,0,-1.055082917,9.112640381,0.389397651,0.960659742,4.788797379,58578.5,0,-0.345496833
8387,Normal-5892.png,0,-1.083340168,9.023598671,0.313331813,0.953450143,4.835665226,55062.5,0,-0.372034013
8388,Normal-3646.png,0,-1.161185741,9.381422997,0.310851008,0.954399228,4.838345051,54837.5,0,-0.433000624
8389,Normal-8312.png,0,-1.082044721,9.042069435,0.325354159,0.951352775,4.827440262,55707.5,0,-0.420874596
8390,Normal-104.png,0,-0.929590166,8.396138191,0.374212861,0.955704212,4.785500526,58812,0,-0.415180355
8391,Normal-3819.png,0,-1.100920081,9.305912018,0.376243591,0.960209966,4.79804945,57899,0.30103001,-0.388988554
8392,Normal-10005.png,0,-1.116013646,9.309303284,0.351612628,0.95420748,4.815298557,56637,0,-0.418669909
8393,Normal-5774.png,0,-1.124414921,9.632254601,0.441542119,0.966742337,4.759735584,60549,0,-0.362250954
8394,Normal-7301.png,0,-1.107384205,9.181667328,0.327472657,0.950333297,4.828215122,55610,0.477121264,-0.436197132
8395,Normal-6430.png,0,-1.366997957,10.87545395,0.428880036,0.960900962,4.779978752,59170.5,0,-0.431384951
8396,Normal-9175.png,0,-1.144958735,9.736613274,0.442577541,0.970149279,4.758972645,60606,0,-0.372534484
8397,Normal-10088.png,0,-0.997191429,8.607936859,0.326523274,0.951864839,4.821618557,56163.5,0,-0.412110984
8398,Normal-5561.png,0,-1.132403016,9.54688549,0.400240242,0.95728749,4.786410809,58737.5,0,-0.416513413
8399,Normal-3790.png,0,-1.020871401,8.79973793,0.342974722,0.955832541,4.815723896,56609.5,0,-0.361630112
8400,Normal-1372.png,0,-0.959524572,8.359972,0.311012179,0.940915525,4.826974869,55726,0,-0.452320814
8401,Normal-4832.png,0,-1.099926829,9.25612545,0.360139459,0.961007237,4.809627056,57058,0,-0.425837964
8402,Normal-3590.png,0,-1.083349109,8.9147892,0.288136512,0.959271491,4.847634315,54111,0,-0.379953772
8403,Normal-6627.png,0,-1.167538881,9.789177895,0.417407721,0.960107625,4.77781105,59330,0,-0.376222521
8404,Normal-7765.png,0,-1.172276139,9.832132339,0.4203749,0.965350688,4.777499199,59334,0.30103001,-0.365103126
8405,Normal-387.png,0,-0.855557442,7.816091061,0.307119101,0.947283983,4.820897579,56192.5,0,-0.43594417
8406,Normal-6520.png,0,-1.116745591,9.397691727,0.376359046,0.963209867,4.800648212,57726.5,0,-0.353856742
8407,Normal-32.png,0,-1.069844484,8.762268066,0.271013319,0.942358136,4.854445934,53550.5,0,-0.483874083
8408,Normal-5122.png,0,-1.107566953,9.282763481,0.359833419,0.958661556,4.808737278,57112,0.30103001,-0.414155841
8409,Normal-2792.png,0,-1.121850491,9.369081497,0.363181919,0.958050668,4.80737257,57215,0,-0.353921056
8410,Normal-955.png,0,-0.91087544,8.25160408,0.355770528,0.950397134,4.796019077,58055.5,0.30103001,-0.395547152
8411,Normal-9965.png,0,-1.01568687,8.571982384,0.284094751,0.951679289,4.847350597,54139,0,-0.428888947
8412,Normal-6300.png,0,-1.146014929,9.571233749,0.385852367,0.960910559,4.795643806,58070.5,0,-0.416428596
8413,Normal-6361.png,0,-1.102499485,9.272241592,0.364038736,0.954594314,4.805955887,57322.5,0,-0.38182959
8414,Normal-2906.png,0,-1.132062674,9.476811409,0.380296648,0.959782481,4.797751904,57924,0,-0.380549818
8415,Normal-4803.png,0,-0.945632279,7.873104572,0.201519176,0.932189643,4.883252621,51094.5,0,-0.486261994
8416,Normal-1634.png,0,-1.076817989,8.947404861,0.307257563,0.954881787,4.837196827,54935.5,0,-0.43654418
8417,Normal-1636.png,0,-1.060884714,9.066934586,0.359615445,0.961364329,4.808710575,57131,0,-0.360836387
8418,Normal-301.png,0,-0.995814621,8.746744156,0.376773119,0.959115922,4.788401604,58579.5,0,-0.404922932
8419,Normal-6612.png,0,-1.112291336,9.04712677,0.288518041,0.94504112,4.847480297,54112.5,0,-0.437282175
8420,Normal-9547.png,0,-1.149169922,9.530116081,0.372966319,0.958959162,4.800703526,57716.5,0,-0.409382612
8421,Normal-6247.png,0,-1.126203537,9.650168419,0.446540922,0.961726904,4.755302906,60850,0,-0.344399065
8422,Normal-7091.png,0,-1.074375272,9.19112587,0.381671101,0.960360169,4.795212269,58109.5,0,-0.385444164
8423,Normal-6862.png,0,-1.112822413,9.625460625,0.467536867,0.968443573,4.735966206,62099,0,-0.339513659
8424,Normal-8343.png,0,-1.09402287,9.313941956,0.389534831,0.964066327,4.790440083,58443,0.30103001,-0.364629358
8425,Normal-3943.png,0,-1.04699719,8.850152016,0.319457978,0.959573448,4.829805374,55521,0,-0.369856626
8426,Normal-8850.png,0,-1.14608252,9.519574165,0.370191336,0.955929756,4.805208683,57383.5,0,-0.456896871
8427,Normal-1411.png,0,-1.164424181,9.580223083,0.362317115,0.95584029,4.809391499,57076,0,-0.396092176
8428,Normal-8420.png,0,-1.084653974,9.156477928,0.355092764,0.958646953,4.810602188,56979,0,-0.377529889
8429,Normal-4141.png,0,-1.272877574,10.00845337,0.326634347,0.955680847,4.833733559,55193,0.30103001,-0.4137716
8430,Normal-5907.png,0,-1.159478545,9.738236427,0.413671911,0.964443326,4.780489922,59150.5,0,-0.33680281
8431,Normal-8847.png,0,-1.108486652,9.283378601,0.358722419,0.955977559,4.809364319,57069,0,-0.405150861
8432,Normal-4509.png,0,-1.018005371,8.743186951,0.331699252,0.9522627,4.821389198,56180,0,-0.403121114
8433,Normal-9998.png,0,-1.083815098,9.29793644,0.399656057,0.962620556,4.783617973,58929,0,-0.323580921
8434,Normal-9401.png,0,-1.12372911,8.306167603,0.143989727,0.917196929,4.909315109,48723.5,0,-0.475708127
8435,Normal-9541.png,0,-1.124741077,9.557222366,0.416877151,0.961196721,4.774393082,59578.5,0,-0.383832127
8436,Normal-7816.png,0,-1.088529468,9.065629959,0.32433477,0.95234555,4.828402042,55628,0,-0.473078221
8437,Normal-4247.png,0,-1.165804267,9.527413368,0.340799689,0.958486378,4.823435307,56005,0,-0.386679798
8438,Normal-8379.png,0,-1.0769099,9.232686043,0.389670879,0.965104699,4.791023731,58399,0.30103001,-0.394725591
8439,Normal-1573.png,0,-1.135794878,9.626936913,0.41909498,0.965040803,4.774837971,59525.5,0.30103001,-0.328089118
8440,Normal-7066.png,0,-1.080949306,9.190196037,0.374098152,0.955236077,4.798111916,57892,0.30103001,-0.455139756
8441,Normal-7757.png,0,-1.142734528,9.642029762,0.414137781,0.96620214,4.778368473,59308.5,0,-0.351920515
8442,Normal-931.png,0,-0.96691972,8.531546593,0.351887405,0.956706762,4.803927898,57472.5,0,-0.37846458
8443,Normal-1693.png,0,-1.020721674,9.048461914,0.43363905,0.959779322,4.754898548,60874,0,-0.360288262
8444,Normal-9592.png,0,-1.110729694,9.435617447,0.400704235,0.961193502,4.784196377,58888,0,-0.409970194
8445,Normal-3673.png,0,-1.232970953,9.365749359,0.233529523,0.935487568,4.875495434,51762.5,0,-0.508392572
8446,Normal-9845.png,0,-1.147814274,9.380698204,0.32523644,0.955859542,4.831095219,55419.5,0,-0.357596785
8447,Normal-263.png,0,-0.936168551,8.410661697,0.36923635,0.955331981,4.787127495,58699.5,0,-0.414126694
8448,Normal-106.png,0,-0.920326054,8.211574554,0.326101929,0.957081139,4.815830231,56567.5,0.30103001,-0.364929438
8449,Normal-5558.png,0,-1.120804548,9.622673988,0.441084355,0.967419803,4.761160851,60476,0,-0.34235087
8450,Normal-3323.png,0,-1.004701614,8.507053375,0.285840631,0.94268167,4.84460783,54356.5,0,-0.469689667
8451,Normal-7854.png,0,-1.044188142,8.524492264,0.243799672,0.942920864,4.867043018,52489,0,-0.482009768
8452,Normal-1135.png,0,-0.86959058,7.723603249,0.253956616,0.938276529,4.855307102,53484.5,0,-0.467457086
8453,Normal-8140.png,0,-1.044748068,8.978891373,0.358137608,0.962829173,4.808723927,57112.5,0,-0.310603559
8454,Normal-833.png,0,-0.985943735,8.638484955,0.353733659,0.954305708,4.804562092,57445,0,-0.39273414
8455,Normal-3955.png,0,-1.403970599,11.01312351,0.411942571,0.95238173,4.791192055,58382.5,0,-0.368548453
8456,Normal-8232.png,0,-1.405178785,10.99685383,0.408529401,0.963428855,4.79267168,58285.5,0,-0.38450247
8457,Normal-708.png,0,-1.039836645,9.254019737,0.469617993,0.966586173,4.73135519,62380.5,0,-0.31890592
8458,Normal-2064.png,0,-1.024880648,8.554286957,0.268160582,0.945237279,4.855906487,53438.5,0,-0.448699445
8459,Normal-9585.png,0,-1.050460696,8.69961071,0.275818884,0.951354146,4.852455616,53716,0,-0.468047053
8460,Normal-4024.png,0,-1.09461844,9.296087265,0.381885171,0.95937115,4.795413971,58111,0,-0.369227737
8461,Normal-10165.png,0,-1.077844262,9.062868118,0.334448934,0.956118226,4.823702335,55993,0,-0.431389958
8462,Normal-5705.png,0,-1.132600904,9.48614502,0.384164393,0.960330367,4.793797493,58215.5,0,-0.388009787
8463,Normal-6158.png,0,-1.188498378,9.889838219,0.416567922,0.954018295,4.77846241,59286,0,-0.402746528
8464,Normal-9608.png,0,-1.2146101,10.18619442,0.469857663,0.964418709,4.743525505,61586.5,0.30103001,-0.359060347
8465,Normal-8648.png,0,-1.21699667,10.14898586,0.449724704,0.958292305,4.759652615,60526,0.30103001,-0.363884896
8466,Normal-3627.png,0,-1.096948981,9.421431541,0.422403425,0.96175915,4.769332886,59909.5,0,-0.411165297
8467,Normal-6204.png,0,-0.964446783,8.215278625,0.25657019,0.942172348,4.859234333,53158,0.30103001,-0.459287405
8468,Normal-1058.png,0,-0.893954694,8.053166389,0.317110211,0.953224957,4.819964886,56280,0.30103001,-0.382638723
8469,Normal-4351.png,0,-1.13448751,9.350844383,0.33514154,0.958978713,4.825335026,55864,0,-0.371717125
8470,Normal-7069.png,0,-1.144560814,9.524712563,0.373766214,0.962730646,4.80291748,57557,0,-0.398766994
8471,Normal-3411.png,0,-1.111806989,9.304493904,0.358801037,0.958393514,4.809647083,57037.5,0,-0.388128966
8472,Normal-3209.png,0,-1.1757375,9.575815201,0.340985179,0.950975657,4.823461056,56003.5,0,-0.424259692
8473,Normal-6219.png,0,-1.152978301,9.377680779,0.320939481,0.948982954,4.83224678,55333.5,0,-0.489500642
8474,Normal-1242.png,0,-0.982890248,8.703011513,0.37947607,0.959404886,4.787417889,58654.5,0.30103001,-0.348663926
8475,Normal-7560.png,0,-1.229159474,10.31027603,0.486061901,0.964101553,4.733020782,62258,0,-0.397726625
8476,Normal-2571.png,0,-1.134068131,9.426050186,0.356406122,0.960244894,4.814314365,56693.5,0,-0.341538042
8477,Normal-5097.png,0,-0.994671941,8.308327675,0.248744294,0.93796283,4.863079071,52834,0,-0.517715752
8478,Normal-5717.png,0,-1.130254626,9.464842796,0.383575886,0.956767738,4.793587685,58190,0,-0.404447168
8479,Normal-7660.png,0,-1.059225798,9.224624634,0.417170882,0.961504281,4.772042751,59745.5,0,-0.343207657
8480,Normal-6785.png,0,-1.39691329,10.76126099,0.358045846,0.956554949,4.820306778,56224,0,-0.36145559
8481,Normal-5642.png,0,-1.136430025,9.341107368,0.331375718,0.954735518,4.827045918,55731.5,0,-0.433793485
8482,Normal-261.png,0,-0.875482142,7.598464489,0.213023111,0.928794384,4.876292706,51691.5,0.60206002,-0.51175487
8483,Normal-4888.png,0,-1.169438839,9.453658104,0.32077828,0.95887816,4.832853794,55276.5,0,-0.446733057
8484,Normal-7314.png,0,-1.111034155,9.417822838,0.394061714,0.950684845,4.788571358,58582,0,-0.395495862
8485,Normal-1223.png,0,-0.897238076,7.960464001,0.287162572,0.940944314,4.836463451,54979,0.477121264,-0.489813834
8486,Normal-323.png,0,-0.954207778,8.392048836,0.321700692,0.954211593,4.823226452,56015.5,0,-0.374911308
8487,Normal-6753.png,0,-1.058236718,9.027285576,0.359698951,0.955897331,4.80522871,57373,0.30103001,-0.387614042
8488,Normal-3076.png,0,-1.138574958,9.588433266,0.404113829,0.96022135,4.783052921,58971.5,0,-0.400386572
8489,Normal-2904.png,0,-1.080855608,9.161272049,0.363921404,0.953414977,4.805119991,57372,0,-0.409759283
8490,Normal-3324.png,0,-1.317026615,10.02495575,0.278785884,0.950645864,4.857591629,53284.5,0,-0.363097221
8491,Normal-8563.png,0,-1.022611022,8.773002625,0.336911947,0.956171751,4.817525864,56459.5,0,-0.413242966
8492,Normal-1021.png,0,-0.956420422,8.388432503,0.324095279,0.949647307,4.820483685,56239,0,-0.389516413
8493,Normal-4813.png,0,-1.165140271,9.016913414,0.224841207,0.947719753,4.878475666,51496,0,-0.461752862
8494,Normal-5817.png,0,-1.184879899,9.805879593,0.396199316,0.960554063,4.79129076,58369,0.30103001,-0.380698681
8495,Normal-6110.png,0,-1.239133477,10.4444685,0.514301419,0.966382325,4.712026596,63556,0,-0.336578101
8496,Normal-128.png,0,-0.914853394,8.094539642,0.288719296,0.952317119,4.840682983,54655,0,-0.360316902
8497,Normal-2199.png,0,-1.235488653,9.609739304,0.277334541,0.951245666,4.856523514,53379,0,-0.409688473
8498,Normal-7833.png,0,-1.153962612,9.77984333,0.438988715,0.961883307,4.761958122,60366,0,-0.342086494
8499,Normal-9300.png,0,-1.079073787,8.969006538,0.308495075,0.955804884,4.836804867,54949.5,0.30103001,-0.380176187
8500,Normal-6778.png,0,-1.245836854,9.802700043,0.313259661,0.950069427,4.838496685,54830,0,-0.453760952
8501,Normal-917.png,0,-0.980434418,8.878087044,0.44886446,0.961667299,4.739857197,61825,0.30103001,-0.341734946
8502,Normal-6876.png,0,-1.041503549,9.216615677,0.459033817,0.967064142,4.734295845,62204,0,-0.322337866
8503,Normal-251.png,0,-0.907396019,8.0086689,0.281682074,0.94856441,4.842465878,54508.5,0.30103001,-0.419300497
8504,Normal-2086.png,0,-1.109115124,9.053585052,0.292885303,0.948226869,4.845525742,54280.5,0,-0.448717445
8505,Normal-312.png,0,-0.964938879,8.224349022,0.261261165,0.941329539,4.855845928,53444.5,0,-0.446312129
8506,Normal-3116.png,0,-1.094421268,9.289017677,0.381013811,0.959710598,4.795692444,58084.5,0,-0.371106833
8507,Normal-2066.png,0,-1.137732506,9.494808197,0.37442562,0.958659887,4.802684784,57582.5,0,-0.390073866
8508,Normal-5489.png,0,-1.096988678,9.208162308,0.346835852,0.959113538,4.818027973,56432,0,-0.388644069
8509,Normal-6409.png,0,-1.084956527,9.092941284,0.330978394,0.958316207,4.826003551,55825,0,-0.391173273
8510,Normal-8041.png,0,-1.152322054,9.527329445,0.362352222,0.956700981,4.80972147,57042,0,-0.434578747
8511,Normal-2291.png,0,-1.209242582,10.1472683,0.46498546,0.965518355,4.746992111,61392,0,-0.333086193
8512,Normal-770.png,0,-0.914525092,8.048542023,0.282384247,0.945511222,4.842184544,54551,0,-0.430464983
8513,Normal-9660.png,0,-1.147578835,9.593207359,0.388384074,0.958128095,4.79498291,58116.5,0,-0.435741544
8514,Normal-2469.png,0,-1.217107773,9.960297585,0.391206175,0.957445443,4.796331406,58022,0,-0.471894532
8515,Normal-4841.png,0,-1.139847159,9.826929092,0.478729129,0.966685176,4.736165524,62081,0,-0.301221728
8516,Normal-6077.png,0,-1.03924489,8.741995811,0.303687096,0.948537827,4.836792469,54988,0,-0.47855258
8517,Normal-791.png,0,-0.876877308,7.563036919,0.198818296,0.934159398,4.883576393,51068,0.30103001,-0.439852685
8518,Normal-9583.png,0,-1.159070849,9.218185425,0.272862881,0.951084316,4.857048988,53332.5,0,-0.438851893
8519,Normal-229.png,0,-0.921995044,7.876158237,0.227524638,0.940887332,4.870790005,52175,0,-0.451792091
8520,Normal-9958.png,0,-1.038480639,8.843107224,0.336523026,0.955194116,4.817314148,56475,0,-0.426025718
8521,Normal-7200.png,0,-0.986783087,8.874582291,0.426975161,0.959140122,4.760279179,60531.5,0,-0.328747422
8522,Normal-5069.png,0,-1.083208799,8.778985023,0.258260876,0.944125414,4.861361027,52978,0,-0.521945596
8523,Normal-716.png,0,-0.908164144,7.842140198,0.233263522,0.937769473,4.867785454,52422.5,0,-0.462642938
8524,Normal-4308.png,0,-0.943873703,7.359071255,0.118257076,0.900732756,4.916969299,47997.5,0,-0.518070996
8525,Normal-5582.png,0,-1.176754475,10.01671696,0.48075369,0.96477586,4.732948303,62276,0,-0.363746941
8526,Normal-9193.png,0,-1.15403235,9.730631828,0.423536152,0.964062095,4.771785736,59743,0,-0.354799867
8527,Normal-3574.png,0,-1.184243202,9.732563019,0.378957748,0.955515027,4.79985714,57777.5,0,-0.440543562
8528,Normal-6664.png,0,-1.087563396,9.319000244,0.401418,0.966047108,4.782501221,58986.5,0,-0.312759638
8529,Normal-74.png,0,-0.965294123,8.102829933,0.235918567,0.93775028,4.867043018,52492,0.30103001,-0.500434339
8530,Normal-3946.png,0,-1.108953834,9.398478508,0.385053992,0.964403987,4.796387196,58005,0,-0.312010974
8531,Normal-9485.png,0,-1.139177322,9.596038818,0.40452224,0.966276109,4.783903599,58907.5,0,-0.354141265
8532,Normal-6902.png,0,-1.162186146,9.635447502,0.38090086,0.968107939,4.799002647,57829.5,0,-0.331756502
8533,Normal-2480.png,0,-1.158605576,9.610564232,0.373722762,0.958034337,4.804711819,57417,0,-0.361883551
8534,Normal-2311.png,0,-1.156520844,8.518932343,0.153994858,0.920023143,4.905990124,49035,0,-0.536296368
8535,Normal-1215.png,0,-0.906236589,8.249173164,0.367683858,0.955275416,4.785344124,58825.5,0,-0.416127652
8536,Normal-8207.png,0,-1.184152126,9.832035065,0.406037837,0.95753026,4.784945011,58843.5,0,-0.373770475
8537,Normal-1869.png,0,-1.159657598,9.659946442,0.392424464,0.959897041,4.792083263,58334,0,-0.386314958
8538,Normal-5446.png,0,-1.27400136,10.28153038,0.396296829,0.961640179,4.796303749,58000,0.30103001,-0.367575049
8539,Normal-9623.png,0,-1.142671943,8.692113876,0.188193366,0.938285589,4.892912388,50221,0,-0.441967845
8540,Normal-2793.png,0,-1.089976668,9.377439499,0.41825816,0.961265266,4.772064686,59697.5,0,-0.343221366
8541,Normal-8716.png,0,-1.073907852,9.005249977,0.327930629,0.95314467,4.825750351,55854,0,-0.457863271
8542,Normal-2235.png,0,-1.047142506,9.014005661,0.367880106,0.954753995,4.802629948,57571,0.30103001,-0.395651937
8543,Normal-5170.png,0,-1.10876298,9.074189186,0.298936367,0.952638268,4.842490673,54507.5,0.30103001,-0.481777579
8544,Normal-9255.png,0,-1.290109634,10.52204895,0.445299983,0.966952801,4.766115189,60138,0,-0.418991983
8545,Normal-8096.png,0,-1.367568374,10.8836956,0.432988048,0.958736956,4.776592255,59373.5,0.30103001,-0.431399405
8546,Normal-3216.png,0,-1.157037973,9.460259438,0.33835417,0.950517476,4.823030472,56048.5,0,-0.460129172
8547,Normal-9837.png,0,-1.112915277,9.330661774,0.3627325,0.95747149,4.808251381,57162,0,-0.383129865
8548,Normal-3860.png,0,-0.991628706,8.34736824,0.261162728,0.948325634,4.856897831,53343,0,-0.426397949
8549,Normal-425.png,0,-0.965206742,8.499082565,0.339959681,0.957266271,4.813741207,56736,0.30103001,-0.412736863
8550,Normal-5883.png,0,-1.11575067,9.496780396,0.414311379,0.962937474,4.775304317,59510,0,-0.356120586
8551,Normal-3510.png,0,-1.098232269,9.118371964,0.321670264,0.956279218,4.831152916,55411.5,0,-0.38559711
8552,Normal-1249.png,0,-0.849351823,7.672112465,0.271099359,0.937971771,4.843482018,54440,0.30103001,-0.444862217
8553,Normal-5387.png,0,-1.095613241,9.213188171,0.354744613,0.958454847,4.811923504,56878,0.30103001,-0.416750789
8554,Normal-6565.png,0,-1.126788139,9.415288925,0.372561365,0.955689609,4.800889015,57701.5,0,-0.417622298
8555,Normal-9733.png,0,-1.184814811,9.956518173,0.44588694,0.966676652,4.758738041,60628.5,0,-0.351238906
8556,Normal-6370.png,0,-1.116020322,9.110366821,0.29949227,0.959839404,4.842503071,54507,0,-0.45128715
8557,Normal-1458.png,0,-1.032597423,8.994259834,0.387813717,0.956079364,4.787956238,58635,0,-0.334198713
8558,Normal-9337.png,0,-1.105059505,9.356336594,0.387821108,0.958062828,4.791044712,58407,0,-0.421421409
8559,Normal-3666.png,0,-1.243154287,9.422350883,0.233317122,0.941972256,4.875963688,51729,0,-0.47511971
8560,Normal-10022.png,0,-1.067801476,9.098561287,0.364812076,0.95423454,4.804350853,57463.5,0,-0.423459917
8561,Normal-3923.png,0,-1.144026518,9.794817924,0.461198032,0.967035651,4.747869968,61324.5,0.30103001,-0.359362274
8562,Normal-5522.png,0,-1.198450685,8.906767845,0.182484552,0.934008539,4.895825863,49964.5,0,-0.479803264
8563,Normal-9844.png,0,-1.037540793,9.075773239,0.407588959,0.965454459,4.774641037,59570.5,0,-0.347826064
8564,Normal-4811.png,0,-1.189947367,10.03566456,0.460508674,0.969105363,4.750153542,61199,0,-0.342871934
8565,Normal-1862.png,0,-1.354913116,10.71147537,0.397913367,0.963360071,4.798007965,57911,0,-0.275924981
8566,Normal-3083.png,0,-1.169400215,9.698015213,0.385364443,0.958918929,4.797759056,57917.5,0,-0.350724071
8567,Normal-2915.png,0,-1.022355199,8.864196777,0.363443136,0.956855476,4.802205563,57597.5,0.30103001,-0.373590708
8568,Normal-1976.png,0,-1.189078569,9.565393448,0.320174962,0.955488861,4.834751129,55138,0,-0.431730628
8569,Normal-4607.png,0,-1.089043975,9.231440544,0.374268264,0.957728386,4.798678398,57843,0,-0.391101032
8570,Normal-4850.png,0,-1.208942652,9.321990967,0.242714912,0.944463849,4.871864796,52084.5,0,-0.417274207
8571,Normal-4488.png,0,-1.192644119,9.974998474,0.430465162,0.968849003,4.772284985,59714,0,-0.340970874
8572,Normal-5258.png,0,-1.098329782,9.33645153,0.390526026,0.959792197,4.789418697,58524.5,0,-0.415919304
8573,Normal-9781.png,0,-1.124553323,9.842335701,0.524838507,0.96846801,4.691381931,64736.5,0,-0.305685282
8574,Normal-9108.png,0,-1.409715652,11.25312901,0.475302011,0.960621238,4.75132513,61104,0,-0.434099495
8575,Normal-4352.png,0,-1.018461704,8.568129539,0.284164637,0.945546567,4.84610796,54229,0,-0.451473355
